assessment_id,id_no,binomial,presence,origin,seasonal,compiler,year,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,longitude,latitude
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_Natuurpunt_1440377895,HUMAN_OBSERVATION,2016,5.54077,51.14177
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_Merseyside BioBank_1544682392,HUMAN_OBSERVATION,2016,-2.918,53.35834
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_naturgucker_1677244963,HUMAN_OBSERVATION,2017,14.758158,51.172188
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_NBF_1797660163,HUMAN_OBSERVATION,2017,7.17559,58.118889
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_Natuurpunt_1440378035,HUMAN_OBSERVATION,2016,3.94192,50.96704
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_NBF_1797678186,HUMAN_OBSERVATION,2017,5.254102,60.545726
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_INBO_1587269079,HUMAN_OBSERVATION,2017,4.54678,50.92722
68067360,202963,Ilex aquifolium,1,1,1,Megan Barstow,2018,BGCI,Extant (resident), , , , , ,    http://api.gbif.org/v1/occurrence/download/request/0002978-180131172636756.zip,PRESERVED_SPECIMEN,2000,9.92649,47.46425
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_Natuurpunt_1440375326,HUMAN_OBSERVATION,2016,4.62664,51.21921
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , ,5st träd mellan 4-6m höga + flera mindre, , ,gbif_ArtDatabanken_1428668870,HUMAN_OBSERVATION,2016,16.393742,56.437658
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_INBO_1587267339,HUMAN_OBSERVATION,2017,3.80641,50.98895
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_naturgucker_1580123420,HUMAN_OBSERVATION,2017,7.343631,51.305103
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_NBF_1272958860,HUMAN_OBSERVATION,2016,5.951878,59.230052
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_Natuurpunt_1440376417,HUMAN_OBSERVATION,2016,4.34029,51.36331
68067360,202963,Ilex aquifolium,1,1,1,Megan Barstow,2018,BGCI,Extant (resident), , ,GBIF.org (20th February 2017) GBIF Occurrence Download http://doi.org/10.15468/dl.vvvfpx, , ,user_18,HUMAN_OBSERVATION,,4.16901137,36.44882049
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_naturgucker_1338870073,HUMAN_OBSERVATION,2016,6.452751,50.666656
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_NBF_1797726644,HUMAN_OBSERVATION,2017,6.915312,62.781444
68067360,202963,Ilex aquifolium,1,1,1,Megan Barstow,2018,BGCI,Extant (resident), , , , , ,    http://api.gbif.org/v1/occurrence/download/request/0002978-180131172636756.zip,UNKNOWN,2001,10.030421,47.477799
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_iNaturalist_1640111721,HUMAN_OBSERVATION,2017,-0.369492,51.22887
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_Natuurpunt_1440652475,HUMAN_OBSERVATION,2016,5.48017,50.99851
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_NBF_1797732999,HUMAN_OBSERVATION,2017,8.000162,58.068011
68067360,202963,Ilex aquifolium,1,1,1,Megan Barstow,2018,BGCI,Extant (resident), , ,GBIF.org (20th February 2017) GBIF Occurrence Download http://doi.org/10.15468/dl.vvvfpx, , ,user_33,PRESERVED_SPECIMEN,1990,-4.59,34.92
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_naturgucker_1677244954,HUMAN_OBSERVATION,2017,6.218498,51.252785
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_iNaturalist_1805415846,HUMAN_OBSERVATION,2018,10.40438,43.51563
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_naturgucker_1338868618,HUMAN_OBSERVATION,2016,7.68764,47.785019
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_iNaturalist_1562911125,HUMAN_OBSERVATION,2017,-1.672328,55.153847
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_iNaturalist_1677334679,HUMAN_OBSERVATION,2017,-0.604487,44.765158
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_naturgucker_1580123537,HUMAN_OBSERVATION,2017,7.448093,49.372356
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_NBDC_1570703699,HUMAN_OBSERVATION,2017,-9.85502,52.23607
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_Merseyside BioBank_1544682331,HUMAN_OBSERVATION,2016,-2.82821,53.37698
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_ULB_1701202912,HUMAN_OBSERVATION,2017,4.65,50.016667
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_Natuurpunt_1440374194,HUMAN_OBSERVATION,2016,5.36544,50.96358
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_naturgucker_1677244822,HUMAN_OBSERVATION,2017,9.050417,50.10902
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_NBF_1797661736,HUMAN_OBSERVATION,2017,5.25527,59.42074
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_naturgucker_1580123455,HUMAN_OBSERVATION,2017,6.167214,50.862175
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_Natuurpunt_1440375309,HUMAN_OBSERVATION,2016,5.42156,50.92713
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_Natuurpunt_1440370072,HUMAN_OBSERVATION,2016,4.28312,51.21947
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_NatureSpot_1555636161,HUMAN_OBSERVATION,2016,-1.19551,52.54786
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_iNaturalist_1677284059,HUMAN_OBSERVATION,2017,-0.606888,44.773122
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_iNaturalist_1562910380,HUMAN_OBSERVATION,2017,6.99718,46.335424
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_INBO_1587266959,HUMAN_OBSERVATION,2017,4.46111,50.76551
68067360,202963,Ilex aquifolium,1,1,1,Megan Barstow,2018,BGCI,Extant (resident), , , , , ,    http://api.gbif.org/v1/occurrence/download/request/0002978-180131172636756.zip,PRESERVED_SPECIMEN,2004,9.609722,47.335833
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_ArtDatabanken_1428664818,HUMAN_OBSERVATION,2016,11.664462,57.684693
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , ,Förvildad, , ,gbif_ArtDatabanken_1455792259,HUMAN_OBSERVATION,2017,12.73688,56.10143
68067360,202963,Ilex aquifolium,1,1,1,IUCN,2018,BGCI,Extant (resident), , , , , ,gbif_naturgucker_1580123532,HUMAN_OBSERVATION,2017,13.028755,52.400429
68067360,202963,Ilex aquifolium,1,1,1,Megan Barstow,2018,BGCI,Extant (resident), , ,GBIF.org (20th February 2017) GBIF Occurrence Download http://doi.org/10.15468/dl.vvvfpx, , ,user_12,HUMAN_OBSERVATION,,4.27901362,36.44882149
68067360,202963,Ilex aquifolium,1,1,1,Megan Barstow,2018,BGCI,Extant (resident), , , , , ,    http://api.gbif.org/v1/occurrence/download/request/0002978-180131172636756.zip,PRESERVED_SPECIMEN,1971,24.716667,40.683333
